searge,name,side,desc
ArmorLayer.field_177191_j,field_177191_j,0,
ArmorLayer.field_177192_h,field_177192_h,0,
ArmorLayer.field_177193_i,field_177193_i,0,
ArmorMaterial.field_179243_f,field_179243_f,2,
ArmorMaterial.field_185020_j,field_185020_j,2,
ArmorMaterial.field_189417_k,field_189417_k,2,
ArmorMaterial.field_200914_m,field_200914_m,2,
ArmorMaterial.field_77882_bY,field_77882_bY,2,
ArmorMaterial.field_78048_f,field_78048_f,2,
ArmorMaterial.field_78049_g,field_78049_g,2,
ArmorMaterial.field_78055_h,field_78055_h,2,
ArmorStandEntity.field_175429_f,field_175429_f,2,
ArmorStandEntity.field_175431_d,field_175431_d,2,
ArmorStandEntity.field_175432_e,field_175432_e,2,
ArmorStandEntity.field_175433_b,field_175433_b,2,
ArmorStandEntity.field_175434_c,field_175434_c,2,
ArmorStandEntity.field_175435_a,field_175435_a,2,
ArmorStandEntity.field_175436_h,field_175436_h,2,
ArmorStandEntity.field_175437_i,field_175437_i,2,
ArmorStandEntity.field_175438_bj,field_175438_bj,2,
ArmorStandEntity.field_175439_bk,field_175439_bk,2,
ArmorStandEntity.field_175440_bl,field_175440_bl,2,
ArmorStandEntity.field_175441_bm,field_175441_bm,2,
ArmorStandEntity.field_175442_bg,field_175442_bg,2,
ArmorStandEntity.field_175443_bh,field_175443_bh,2,
ArmorStandEntity.field_175444_bi,field_175444_bi,2,
ArmorStandEntity.field_184798_bv,field_184798_bv,2,
ArmorStandEntity.field_184799_bw,field_184799_bw,2,
ArmorStandEntity.field_184800_bx,field_184800_bx,2,
ArmorStandEntity.field_184801_a,field_184801_a,2,
ArmorStandEntity.field_184802_b,field_184802_b,2,
ArmorStandEntity.field_184803_c,field_184803_c,2,
ArmorStandEntity.field_184804_d,field_184804_d,2,
ArmorStandEntity.field_184805_e,field_184805_e,2,
ArmorStandEntity.field_184806_f,field_184806_f,2,
ArmorStandEntity.field_184807_g,field_184807_g,2,
ArmorStandModel.field_178737_d,field_178737_d,0,
ArmorStandModel.field_178738_b,field_178738_b,0,
ArmorStandModel.field_178739_c,field_178739_c,0,
ArmorStandModel.field_178740_a,field_178740_a,0,
ArmorStandRenderer.field_177103_a,field_177103_a,0,
ArrowEntity.field_184559_f,field_184559_f,2,
ArrowEntity.field_184560_g,field_184560_g,2,
ArrowEntity.field_184561_h,field_184561_h,2,
ArrowEntity.field_191509_at,field_191509_at,2,
ArrowLayer.field_215336_a,field_215336_a,0,
AsyncReloader.field_219565_a,field_219565_a,2,
AsyncReloader.field_219566_b,field_219566_b,2,
AsyncReloader.field_219567_c,field_219567_c,2,
AsyncReloader.field_219568_d,field_219568_d,2,
AsyncReloader.field_219569_e,field_219569_e,2,
AsyncReloader.field_219570_f,field_219570_f,2,
AsyncReloader.field_219571_g,field_219571_g,2,
AsyncReloader.field_219572_h,field_219572_h,2,
AsyncReloader.field_219573_i,field_219573_i,2,
AtlasTexture.field_110575_b,field_110575_b,0,
AtlasTexture.field_147635_d,field_147635_d,0,
AtlasTexture.field_147636_j,field_147636_j,0,
AtlasTexture.field_195427_i,field_195427_i,0,
AtlasTexture.field_215262_g,field_215262_g,0,
AtlasTexture.field_215263_h,field_215263_h,0,
AtlasTexture.field_215264_i,field_215264_i,0,
AtlasTexture.field_215265_o,field_215265_o,0,
AtlasTexture.field_94249_f,field_94249_f,0,
AtlasTexture.field_94252_e,field_94252_e,0,
AtlasTexture.field_94254_c,field_94254_c,0,
AtlasTexture.field_94258_i,field_94258_i,0,
AtlasTexture$SheetData.field_217805_a,field_217805_a,0,
AtlasTexture$SheetData.field_217806_b,field_217806_b,0,
AtlasTexture$SheetData.field_217807_c,field_217807_c,0,
AtlasTexture$SheetData.field_217808_d,field_217808_d,0,
AtSurfaceWithExtraConfig.field_202478_a,field_202478_a,2,
AtSurfaceWithExtraConfig.field_202479_b,field_202479_b,2,
AtSurfaceWithExtraConfig.field_202480_c,field_202480_c,2,
AttachedStemBlock.field_196280_a,field_196280_a,2,
AttachedStemBlock.field_196281_b,field_196281_b,2,
AttachedStemBlock.field_196282_c,field_196282_c,2,
AttachFace.field_196027_d,field_196027_d,2,
AttackDamageEffect.field_188416_a,field_188416_a,2,
AttackIndicatorStatus.field_216752_d,field_216752_d,0,
AttackIndicatorStatus.field_216753_e,field_216753_e,0,
AttackIndicatorStatus.field_216754_f,field_216754_f,0,
AttackingSittingPhase.field_188662_b,field_188662_b,2,
Attribute.field_111113_b,field_111113_b,2,
Attribute.field_111114_c,field_111114_c,2,
Attribute.field_111115_a,field_111115_a,2,
Attribute.field_180373_a,field_180373_a,2,
AttributeMap.field_111162_d,field_111162_d,2,
AttributeMap.field_111163_c,field_111163_c,2,
AttributeModifier.field_111170_d,field_111170_d,2,
AttributeModifier.field_111171_e,field_111171_e,2,
AttributeModifier.field_111172_b,field_111172_b,2,
AttributeModifier.field_111173_c,field_111173_c,2,
AttributeModifier.field_111174_a,field_111174_a,2,
AttributeModifier$Operation.field_220373_d,field_220373_d,2,
AttributeModifier$Operation.field_220374_e,field_220374_e,2,
AudioStreamBuffer.field_216475_a,field_216475_a,0,
AudioStreamBuffer.field_216476_b,field_216476_b,0,
AudioStreamBuffer.field_216477_c,field_216477_c,0,
AudioStreamBuffer.field_216478_d,field_216478_d,0,
AudioStreamManager.field_217918_a,field_217918_a,0,
AudioStreamManager.field_217919_b,field_217919_b,0,
AvoidEntityGoal.field_179508_f,field_179508_f,2,
AvoidEntityGoal.field_179510_i,field_179510_i,2,
AvoidEntityGoal.field_181064_i,field_181064_i,2,
AvoidEntityGoal.field_203784_k,field_203784_k,2,
AvoidEntityGoal.field_220872_k,field_220872_k,2,
AvoidEntityGoal.field_75374_f,field_75374_f,2,
AvoidEntityGoal.field_75375_g,field_75375_g,2,
AvoidEntityGoal.field_75376_d,field_75376_d,2,
AvoidEntityGoal.field_75378_b,field_75378_b,2,
AvoidEntityGoal.field_75379_c,field_75379_c,2,
AvoidEntityGoal.field_75380_a,field_75380_a,2,
AxeItem.field_150917_c,field_150917_c,2,
AxeItem.field_203176_a,field_203176_a,2,
AxisAlignedBB.field_72334_f,field_72334_f,2,
AxisAlignedBB.field_72336_d,field_72336_d,2,
AxisAlignedBB.field_72337_e,field_72337_e,2,
AxisAlignedBB.field_72338_b,field_72338_b,2,
AxisAlignedBB.field_72339_c,field_72339_c,2,
AxisAlignedBB.field_72340_a,field_72340_a,2,
AxisRotation.field_197521_d,field_197521_d,2,
AxisRotation.field_197522_e,field_197522_e,2,
BadlandsSurfaceBuilder.field_215432_a,field_215432_a,2,
BadlandsSurfaceBuilder.field_215433_b,field_215433_b,2,
BadlandsSurfaceBuilder.field_215434_S,field_215434_S,2,
BadlandsSurfaceBuilder.field_215435_c,field_215435_c,2,
BadlandsSurfaceBuilder.field_215436_T,field_215436_T,2,
BadlandsSurfaceBuilder.field_215437_d,field_215437_d,2,
BadlandsSurfaceBuilder.field_215438_U,field_215438_U,2,
BadlandsSurfaceBuilder.field_215439_e,field_215439_e,2,
BadlandsSurfaceBuilder.field_215440_V,field_215440_V,2,
BadlandsSurfaceBuilder.field_215441_W,field_215441_W,2,
BadlandsSurfaceBuilder.field_215442_X,field_215442_X,2,
BadlandsSurfaceBuilder.field_215443_Y,field_215443_Y,2,
BakedQuad.field_178213_b,field_178213_b,0,
BakedQuad.field_178214_c,field_178214_c,0,
BakedQuad.field_178215_a,field_178215_a,0,
BakedQuad.field_187509_d,field_187509_d,0,
BakedQuadRetextured.field_178218_d,field_178218_d,0,
BambooBlock.field_220261_a,field_220261_a,2,
BambooBlock.field_220262_b,field_220262_b,2,
BambooBlock.field_220263_c,field_220263_c,2,
BambooBlock.field_220264_d,field_220264_d,2,
BambooBlock.field_220265_e,field_220265_e,2,
BambooBlock.field_220266_f,field_220266_f,2,
BambooFeature.field_214566_a,field_214566_a,2,
BambooFeature.field_214567_aS,field_214567_aS,2,
BambooFeature.field_214568_aT,field_214568_aT,2,
BambooFeature.field_214569_aU,field_214569_aU,2,
BambooLeaves.field_218391_d,field_218391_d,2,
BambooSaplingBlock.field_220088_a,field_220088_a,2,
BanCommand.field_198239_a,field_198239_a,2,
BanEntry.field_73692_f,field_73692_f,2,
BanEntry.field_73693_g,field_73693_g,2,
BanEntry.field_73694_d,field_73694_d,2,
BanEntry.field_73695_e,field_73695_e,2,
BanEntry.field_73698_a,field_73698_a,2,
BanIpCommand.field_198225_a,field_198225_a,2,
BanIpCommand.field_198226_b,field_198226_b,2,
BanIpCommand.field_198227_c,field_198227_c,2,
BannerBlock.field_176448_b,field_176448_b,2,
BannerBlock.field_196288_b,field_196288_b,2,
BannerBlock.field_196289_c,field_196289_c,2,
BannerModel.field_178688_b,field_178688_b,0,
BannerModel.field_178689_c,field_178689_c,0,
BannerModel.field_178690_a,field_178690_a,0,
BannerPattern$Builder.field_222478_a,field_222478_a,2,
BannerPattern.field_191014_N,field_191014_N,2,
BannerPattern.field_191015_O,field_191015_O,2,
BannerPattern.field_191016_P,field_191016_P,2,
BannerPattern.field_191017_Q,field_191017_Q,2,
BannerPattern.field_222480_O,field_222480_O,2,
BannerPattern.field_222481_P,field_222481_P,2,
BannerPatternItem.field_219982_a,field_219982_a,2,
BannerTextures$CacheEntry.field_187483_a,field_187483_a,0,
BannerTextures$CacheEntry.field_187484_b,field_187484_b,0,
BannerTextures$Cache.field_187479_a,field_187479_a,0,
BannerTextures$Cache.field_187480_b,field_187480_b,0,
BannerTextures$Cache.field_187481_c,field_187481_c,0,
BannerTextures$Cache.field_187482_d,field_187482_d,0,
BannerTextures.field_178466_c,field_178466_c,0,
BannerTextures.field_187485_b,field_187485_b,0,
BannerTextures.field_187486_c,field_187486_c,0,
BannerTextures.field_187487_d,field_187487_d,0,
BannerTileEntity.field_175118_f,field_175118_f,2,
BannerTileEntity.field_175119_g,field_175119_g,2,
BannerTileEntity.field_175120_a,field_175120_a,2,
BannerTileEntity.field_175121_j,field_175121_j,2,
BannerTileEntity.field_175122_h,field_175122_h,2,
BannerTileEntity.field_175123_i,field_175123_i,2,
BannerTileEntity.field_190617_a,field_190617_a,2,
BannerTileEntityRenderer.field_178465_e,field_178465_e,0,
BarrelBlock.field_220092_a,field_220092_a,2,
BarrelBlock.field_220093_b,field_220093_b,2,
BarrelTileEntity.field_213966_a,field_213966_a,2,
BarrelTileEntity.field_213967_b,field_213967_b,2,
BaseSpectatorGroup.field_178671_a,field_178671_a,0,
BasicParticleType.field_197583_b,field_197583_b,2,
BatEntity.field_184660_a,field_184660_a,2,
BatEntity.field_213813_c,field_213813_c,2,
BatEntity.field_82237_a,field_82237_a,2,
BatModel.field_82890_f,field_82890_f,0,
BatModel.field_82891_d,field_82891_d,0,
BatModel.field_82892_e,field_82892_e,0,
BatModel.field_82893_b,field_82893_b,0,
BatModel.field_82894_c,field_82894_c,0,
BatModel.field_82895_a,field_82895_a,0,
BatRenderer.field_110835_a,field_110835_a,0,
BeaconContainer.field_216971_e,field_216971_e,2,
BeaconContainer.field_216972_f,field_216972_f,2,
BeaconContainer.field_82864_f,field_82864_f,2,
BeaconContainer.field_82866_e,field_82866_e,2,
BeaconScreen$Button.field_146142_r,field_146142_r,0,
BeaconScreen.field_147025_v,field_147025_v,0,
BeaconScreen.field_147027_y,field_147027_y,0,
BeaconScreen.field_147028_x,field_147028_x,0,
BeaconScreen.field_214105_n,field_214105_n,0,
BeaconScreen.field_214106_o,field_214106_o,0,
BeaconScreen$PowerButton.field_184066_p,field_184066_p,0,
BeaconScreen$PowerButton.field_212946_c,field_212946_c,0,
BeaconScreen$PowerButton.field_212947_d,field_212947_d,0,
BeaconScreen$SpriteButton.field_212948_a,field_212948_a,0,
BeaconScreen$SpriteButton.field_212949_b,field_212949_b,0,
BeaconTileEntity$BeamSegment.field_177265_b,field_177265_b,2,
BeaconTileEntity$BeamSegment.field_177266_a,field_177266_a,2,
BeaconTileEntity.field_146008_p,field_146008_p,2,
BeaconTileEntity.field_146009_a,field_146009_a,2,
BeaconTileEntity.field_146010_n,field_146010_n,2,
BeaconTileEntity.field_146012_l,field_146012_l,2,
BeaconTileEntity.field_146013_m,field_146013_m,2,
BeaconTileEntity.field_174909_f,field_174909_f,2,
BeaconTileEntity.field_184280_f,field_184280_f,2,
BeaconTileEntity.field_213934_g,field_213934_g,2,
BeaconTileEntity.field_213935_i,field_213935_i,2,
BeaconTileEntity.field_213936_m,field_213936_m,2,
BeaconTileEntity.field_213937_n,field_213937_n,2,
BeaconTileEntityRenderer.field_147523_b,field_147523_b,0,
BedBlock.field_176471_b,field_176471_b,2,
BedBlock.field_176472_a,field_176472_a,2,
BedBlock.field_196352_y,field_196352_y,2,
BedBlock.field_220176_c,field_220176_c,2,
BedBlock.field_220177_d,field_220177_d,2,
BedBlock.field_220178_e,field_220178_e,2,
BedBlock.field_220179_f,field_220179_f,2,
BedBlock.field_220180_g,field_220180_g,2,
BedBlock.field_220181_h,field_220181_h,2,
BedBlock.field_220182_i,field_220182_i,2,
BedBlock.field_220183_j,field_220183_j,2,
BedBlock.field_220184_k,field_220184_k,2,
BedModel.field_193772_a,field_193772_a,0,
BedModel.field_193773_b,field_193773_b,0,
BedModel.field_193774_c,field_193774_c,0,
BedPart.field_177036_c,field_177036_c,2,
BedTileEntity.field_193053_a,field_193053_a,2,
BedTileEntityRenderer.field_193848_a,field_193848_a,0,
BedTileEntityRenderer.field_193849_d,field_193849_d,0,
BeetrootBlock.field_185531_a,field_185531_a,2,
BeetrootBlock.field_196394_c,field_196394_c,2,
BegGoal.field_220688_f,field_220688_f,2,
BegGoal.field_75383_d,field_75383_d,2,
BegGoal.field_75384_e,field_75384_e,2,
BegGoal.field_75385_b,field_75385_b,2,
BegGoal.field_75386_c,field_75386_c,2,
BegGoal.field_75387_a,field_75387_a,2,
BellAttachment.field_218392_e,field_218392_e,2,
BellBlock.field_220133_a,field_220133_a,2,
BellBlock.field_220134_b,field_220134_b,2,
BellBlock.field_220135_c,field_220135_c,2,
BellBlock.field_220136_d,field_220136_d,2,
BellBlock.field_220137_e,field_220137_e,2,
BellBlock.field_220138_f,field_220138_f,2,
BellBlock.field_220139_g,field_220139_g,2,
BellBlock.field_220140_h,field_220140_h,2,
BellBlock.field_220141_i,field_220141_i,2,
BellBlock.field_220142_j,field_220142_j,2,
BellBlock.field_220143_k,field_220143_k,2,
BellBlock.field_220144_w,field_220144_w,2,
BellBlock.field_220145_x,field_220145_x,2,
BellBlock.field_220146_y,field_220146_y,2,
BellModel.field_217100_a,field_217100_a,0,
BellModel.field_217101_b,field_217101_b,0,
BellTileEntity.field_213943_a,field_213943_a,2,
BellTileEntity.field_213944_b,field_213944_b,2,
BellTileEntity.field_213945_c,field_213945_c,2,
BellTileEntity.field_213946_g,field_213946_g,2,
BellTileEntity.field_213947_h,field_213947_h,2,
BellTileEntity.field_213948_i,field_213948_i,2,
BellTileEntity.field_213949_j,field_213949_j,2,
BellTileEntityRenderer.field_217653_c,field_217653_c,0,
BellTileEntityRenderer.field_217654_d,field_217654_d,0,
BigTreeFeature.field_208530_a,field_208530_a,2,
BigTreeFeature.field_208531_b,field_208531_b,2,
BigTreeFeature$FoliageCoordinates.field_178000_b,field_178000_b,2,
BinomialRange.field_215841_d,field_215841_d,2,
BinomialRange.field_215842_e,field_215842_e,2,
Biome$Builder.field_205422_a,field_205422_a,2,
Biome$Builder.field_205423_b,field_205423_b,2,
Biome$Builder.field_205424_c,field_205424_c,2,
Biome$Builder.field_205425_d,field_205425_d,2,
Biome$Builder.field_205426_e,field_205426_e,2,
Biome$Builder.field_205427_f,field_205427_f,2,
Biome$Builder.field_205428_g,field_205428_g,2,
Biome$Builder.field_205429_h,field_205429_h,2,
Biome$Builder.field_205430_i,field_205430_i,2,
Biome$Builder.field_205431_j,field_205431_j,2,
Biome$Category.field_222354_r,field_222354_r,2,
Biome$Category.field_222355_s,field_222355_s,2,
BiomeColors.field_180289_b,field_180289_b,0,
BiomeColors.field_180290_c,field_180290_c,0,
BiomeColors.field_180291_a,field_180291_a,0,
BiomeColors.field_204277_d,field_204277_d,0,
Biome.field_150586_aC,field_150586_aC,2,
Biome.field_150605_ac,field_150605_ac,2,
Biome.field_180281_af,field_180281_af,2,
Biome.field_185364_H,field_185364_H,2,
Biome.field_185373_j,field_185373_j,2,
Biome.field_201870_ab,field_201870_ab,2,
Biome.field_201871_ag,field_201871_ag,2,
Biome.field_201872_ah,field_201872_ah,2,
Biome.field_201873_ai,field_201873_ai,2,
Biome.field_201874_aj,field_201874_aj,2,
Biome.field_201875_ar,field_201875_ar,2,
Biome.field_201877_au,field_201877_au,2,
Biome.field_201878_av,field_201878_av,2,
Biome.field_201880_ax,field_201880_ax,2,
Biome.field_204275_aE,field_204275_aE,2,
Biome.field_205405_aL,field_205405_aL,2,
Biome.field_76748_D,field_76748_D,2,
Biome.field_76749_E,field_76749_E,2,
Biome.field_76750_F,field_76750_F,2,
Biome.field_76751_G,field_76751_G,2,
Biome.field_76759_H,field_76759_H,2,
BiomeLayer.field_151623_c,field_151623_c,2,
BiomeLayer.field_175973_g,field_175973_g,2,
BiomeLayer.field_202727_a,field_202727_a,2,
BiomeLayer.field_202728_b,field_202728_b,2,
BiomeLayer.field_202729_c,field_202729_c,2,
BiomeLayer.field_202730_d,field_202730_d,2,
BiomeLayer.field_202731_e,field_202731_e,2,
BiomeLayer.field_202732_f,field_202732_f,2,
BiomeLayer.field_202733_g,field_202733_g,2,
BiomeLayer.field_202734_h,field_202734_h,2,
BiomeLayer.field_202735_i,field_202735_i,2,
BiomeLayer.field_202736_j,field_202736_j,2,
BiomeLayer.field_202737_k,field_202737_k,2,
BiomeLayer.field_202738_l,field_202738_l,2,
BiomeLayer.field_202739_m,field_202739_m,2,
BiomeLayer.field_202740_n,field_202740_n,2,
BiomeLayer.field_202741_o,field_202741_o,2,
BiomeLayer.field_202742_p,field_202742_p,2,
BiomeLayer.field_202743_q,field_202743_q,2,
BiomeLayer.field_202744_r,field_202744_r,2,
BiomeLayer.field_202745_s,field_202745_s,2,
BiomeLayer.field_202746_t,field_202746_t,2,
BiomeLayer.field_202747_u,field_202747_u,2,
BiomeProvider.field_201540_a,field_201540_a,2,
BiomeProvider.field_205005_a,field_205005_a,2,
BiomeProvider.field_205707_b,field_205707_b,2,
BiomeProviderType.field_205460_b,field_205460_b,2,
BiomeProviderType.field_205461_c,field_205461_c,2,
BiomeProviderType.field_205463_e,field_205463_e,2,
BiomeProviderType.field_205465_g,field_205465_g,2,
BiomeProviderType.field_205466_h,field_205466_h,2,
BiomeProviderType.field_206859_d,field_206859_d,2,
Biome$RainType.field_222362_d,field_222362_d,2,
Biome$RainType.field_222363_e,field_222363_e,2,
BiomeRenames.field_210919_a,field_210919_a,2,
Biomes.field_150574_L,field_150574_L,2,
Biomes.field_150575_M,field_150575_M,2,
Biomes.field_150576_N,field_150576_N,2,
Biomes.field_150577_O,field_150577_O,2,
