searge,name,side,desc
func_147287_a,handleMultiBlockChange,2,"Received from the servers PlayerManager if between 1 and 64 blocks in a chunk are changed. If only one block requires an update, the server sends S23PacketBlockChange and if 64 or more blocks are changed, the server sends S21PacketChunkData"
func_147288_a,handleSpawnPainting,2,Handles the spawning of a painting object
func_147289_a,handleParticles,2,Spawns a specified number of particles at the specified location with a randomized displacement according to specified bounds
func_147290_a,handleEntityProperties,2,"Updates en entity's attributes and their respective modifiers, which are used for speed bonusses (player sprinting, animals fleeing, baby speed), weapon/tool attackDamage, hostiles followRange randomization, zombie maxHealth and knockback resistance as well as reinforcement spawning chance."
func_147291_a,handleScoreboardObjective,2,"May create a scoreboard objective, remove an objective from the scoreboard or update an objectives' displayname"
func_147292_a,handleSpawnGlobalEntity,2,Handles globally visible entities. Used in vanilla for lightning bolts
func_147293_a,handleStatistics,2,Updates the players statistics or achievements
func_147294_a,handleBlockBreakAnim,2,Updates all registered IWorldAccess instances with destroyBlockInWorldPartially
func_147295_a,handleSetExperience,2,
func_147296_c,cleanup,0,Clears the WorldClient instance associated with this NetHandlerPlayClient
func_147297_a,sendPacket,0,
func_147298_b,getNetworkManager,0,Returns this the NetworkManager instance registered with this NetworkHandlerPlayClient
func_147311_a,processPing,2,
func_147312_a,processServerQuery,2,
func_147315_a,processEncryptionResponse,2,
func_147316_a,processLoginStart,2,
func_147317_d,getConnectionInfo,2,
func_147326_c,tryAcceptPlayer,2,
func_147338_a,processEnchantItem,2,"Enchants the item identified by the packet given some convoluted conditions (matching window, which should/shouldn't be in use?)"
func_147339_a,processConfirmTransaction,2,Received in response to the server requesting to confirm that the client-side open container matches the servers' after a mismatched container-slot manipulation. It will unlock the player's ability to manipulate the container contents
func_147340_a,processUseEntity,2,Processes left and right clicks on entities
func_147342_a,processClientStatus,2,"Processes the client status updates: respawn attempt from player, opening statistics or achievements, or acquiring 'open inventory' achievement"
func_147343_a,processUpdateSign,2,
func_147344_a,processCreativeInventoryAction,2,Update the server with an ItemStack in a slot.
func_147345_a,processPlayerDigging,2,"Processes the player initiating/stopping digging on a particular spot, as well as a player dropping items"
func_147346_a,processTryUseItem,2,"Called when a client is using an item while not pointing at a block, but simply using an item"
func_147347_a,processPlayer,2,Processes clients perspective on player positioning and/or orientation
func_147348_a,processPlayerAbilities,2,Processes a player starting/stopping flying
func_147349_a,processCustomPayload,2,Synchronizes serverside and clientside book contents and signing
func_147351_a,processClickWindow,2,Executes a container/inventory slot manipulation as indicated by the packet. Sends the serverside result if they didn't match the indicated result and prevents further manipulation by the player until he confirms that it has the same open container/inventory
func_147352_a,processClientSettings,2,"Updates serverside copy of client settings: language, render distance, chat visibility, chat colours, difficulty, and whether to show the cape"
func_147353_a,processKeepAlive,2,Updates a players' ping statistics
func_147354_a,processChatMessage,2,Process chat messages (broadcast back to clients) and commands (executes)
func_147355_a,processHeldItemChange,2,Updates which quickbar slot is selected
func_147356_a,processCloseWindow,2,Processes the client closing windows (container)
func_147357_a,processEntityAction,2,"Processes a range of action-types: sneaking, sprinting, waking from sleep, opening the inventory or setting jump height of the horse the player is riding"
func_147358_a,processInput,2,"Processes player movement input. Includes walking, strafing, jumping, sneaking; excludes riding and toggling flying/sprinting"
func_147359_a,sendPacket,2,
func_147361_d,handleSlashCommand,2,Handle commands that start with a /
func_147362_b,getNetworkManager,2,
func_147364_a,setPlayerLocation,2,
func_147383_a,processHandshake,2,"There are two recognized intentions for initiating a handshake: logging in and acquiring server status. The NetworkManager's protocol will be reconfigured according to the specified intention, although a login-intention must pass a versioncheck or receive a disconnect otherwise"
func_147388_a,handleDisconnect,2,
func_147389_a,handleEncryptionRequest,2,
func_147390_a,handleLoginSuccess,2,
func_147391_c,getSessionService,0,
func_147397_a,handleServerInfo,2,
func_147398_a,handlePong,2,
func_147407_a,setBase64EncodedIconData,0,
func_147409_e,getBase64EncodedIconData,0,"Returns the base-64 encoded representation of the server's icon, or null if not available"
func_147413_a,set,0,
func_147414_b,saveSingleServer,0,
func_147442_i,setThunderStrength,0,Sets the strength of the thunder.
func_147448_a,addTileEntities,2,
func_147470_e,isFlammableWithin,2,
func_147485_a,fireBlockEvent,2,
func_147488_Z,sendQueuedBlockEvents,2,
func_147497_a,setRendererDispatcher,0,
func_147498_b,getFontRenderer,0,
func_147499_a,bindTexture,0,
func_147517_a,renderMob,0,Render the mob inside the mob spawner.
func_147525_a,getBuffer,0,
func_147543_a,setWorld,0,
func_147546_a,getRenderer,0,
func_147547_b,getRenderer,0,
func_147548_a,getFontRenderer,0,
func_147549_a,render,0,Render this TileEntity at a given set of coordinates
func_147585_a,markBlockRangeForRenderUpdate,0,"On the client, re-renders all blocks in this range, inclusive. On the server, does nothing."
func_147604_a,setFramebufferColor,0,
func_147606_d,unbindFramebufferTexture,0,
func_147607_a,setFramebufferFilter,0,
func_147608_a,deleteFramebuffer,0,
func_147609_e,unbindFramebuffer,0,
func_147610_a,bindFramebuffer,0,
func_147611_b,checkFramebufferComplete,0,
func_147612_c,bindFramebufferTexture,0,
func_147615_c,framebufferRender,0,
func_147631_c,deleteGlTexture,0,
func_147633_a,setMipmapLevels,0,
func_147645_c,deleteTexture,0,
func_147647_b,bidiReorder,0,Apply Unicode Bidirectional Algorithm to string and return a new possibly reordered string for visual rendering.
func_147649_g,getX,0,
func_147650_b,getSoundLocation,0,
func_147651_i,getZ,0,
func_147652_d,getRepeatDelay,0,
func_147653_e,getVolume,0,
func_147654_h,getY,0,
func_147655_f,getPitch,0,
func_147656_j,getAttenuationType,0,
func_147657_c,canRepeat,0,
func_147667_k,isDonePlaying,0,
func_147681_a,playDelayed,0,Plays the sound in n ticks
func_147682_a,play,0,Play a sound
func_147683_b,stop,0,
func_147685_d,unloadSounds,0,
func_147687_e,resume,0,
func_147689_b,pause,0,
func_147690_c,stop,0,
func_147701_i,getMapItemRenderer,0,
func_147702_a,isShaderActive,0,
func_147704_a,updateShaderGroupSize,0,
func_147706_e,getShaderGroup,0,
func_147778_a,getAoBrightness,0,Get ambient occlusion brightness
func_147906_a,renderLivingLabel,0,Renders an entity's name above its head
func_147963_d,generateMipmaps,0,
func_147969_b,getMipmapDimension,0,
func_147985_d,markDirty,0,
func_147986_h,getProgram,0,
func_147989_e,getVertexShaderLoader,0,
func_147994_f,getFragmentShaderLoader,0,
func_148017_a,getFramebuffer,0,
func_148018_a,render,0,
func_148020_a,addFramebuffer,0,
func_148022_b,getShaderGroupName,0,
func_148023_a,addShader,0,
func_148024_c,resetProjectionMatrix,0,
func_148026_a,createBindFramebuffers,0,
func_148027_a,initTarget,0,
func_148028_c,initUniform,0,
func_148040_d,preRender,0,
func_148041_a,addAuxFramebuffer,0,
func_148042_a,render,0,
func_148055_a,getShaderFilename,0,
func_148056_a,attachShader,0,
func_148062_a,getShaderName,0,
func_148063_b,getShaderExtension,0,
func_148064_d,getLoadedShaders,0,gets a map of loaded shaders for the ShaderType.
func_148065_c,getShaderMode,0,
func_148074_b,getStaticShaderLinkHelper,0,
func_148075_b,linkProgram,0,
func_148076_a,setNewStaticShaderLinkHelper,0,
func_148077_a,deleteShader,0,
func_148078_c,createProgram,0,
func_148081_a,set,0,
func_148082_k,uploadFloatMatrix,0,
func_148083_a,set,0,
func_148084_b,setUniformLocation,0,
func_148085_a,parseType,0,
func_148086_a,getShaderName,0,
func_148087_a,set,0,
func_148089_j,uploadFloat,0,
func_148090_a,set,0,
func_148091_i,uploadInt,0,
func_148092_b,setSafe,0,
func_148093_b,upload,0,
func_148095_a,set,0,
func_148096_h,markDirty,0,
func_148097_a,set,0,
func_148107_b,stringToBlendFactor,0,
func_148108_a,stringToBlendFunction,0,"Converts a blend function name to an id, returning add (32774) if not recognized."
func_148109_a,apply,0,
func_148111_b,isOpaque,0,
func_148194_a,updateNetworkServers,0,
func_148195_a,updateOnlineServers,0,
func_148236_a,updateMapTexture,0,Updates a map {@link net.minecraft.client.gui.MapItemRenderer.Instance#mapTexture texture}
func_148237_a,render,0,Renders map and players to it
func_148246_a,updateMapTexture,0,Updates a map texture
func_148248_b,getMapRendererInstance,0,Returns {@link net.minecraft.client.gui.MapItemRenderer.Instance MapItemRenderer.Instance} with given map data
func_148249_a,clearLoadedMaps,0,Clears the currently loaded maps and removes their corresponding textures
func_148250_a,renderMap,0,
func_148254_d,getToken,0,
func_148255_b,getPlayerID,0,
func_148256_e,getProfile,0,
func_148259_a,saveScreenshot,0,Saves a screenshot in the game directory with the given file name (or null to generate a time-stamped name).\nReturns an ITextComponent indicating the success/failure of the saving.
func_148260_a,saveScreenshot,0,Saves a screenshot in the game directory with a time-stamped filename.\nReturns an ITextComponent indicating the success/failure of the saving.
func_148296_a,getServerData,0,
func_148297_b,prepareServerIcon,0,
func_148328_e,canScroll,0,
func_148329_a,scrollTo,0,Updates the gui slots ItemStack's based on scroll position.
func_148334_a,generateNewRandomName,0,Randomly generates a new name built up of 3 or 4 randomly selected words.
func_148335_a,reseedRandomGenerator,0,Resets the underlying random number generator using a given seed.
func_148537_a,sendPacketToAllPlayersInDimension,2,
func_148539_a,sendMessage,2,Sends the given string to every player as chat message.
func_148540_a,sendPacketToAllPlayers,2,
func_148543_a,sendToAllNearExcept,2,"params: srcPlayer,x,y,z,r,dimension. The packet is not sent to the srcPlayer, but all other players within the search radius"
func_148544_a,sendMessage,2,
func_148545_a,createPlayerForUser,2,also checks for multiple logins across servers
func_148574_b,canReplaceExisting,0,
func_148596_a,reload,0,
func_148599_a,playDelayed,0,Adds a sound to play in n tick
func_148602_b,stop,0,
func_148604_f,resume,0,Resumes playing all currently playing sounds (after pauseAllSounds)
func_148608_i,load,0,"Tries to add the paulscode library and the relevant codecs. If it fails, the master volume  will be set to zero."
func_148610_e,pause,0,Pauses all currently playing sounds
func_148611_c,play,0,
func_148613_b,unload,0,Cleans up the Sound System
func_148614_c,stopAllSounds,0,Stops all currently playing sounds
func_148633_c,getMaxDelay,0,Returns the maximum delay between playing music of this type.
func_148634_b,getMinDelay,0,Returns the minimum delay between playing music of this type.
func_148720_g,cloneEntry,0,
func_148721_a,getWeight,0,
func_148742_b,keySet,2,Gets all the keys recognized by this registry.
func_148745_a,getByValue,2,
func_148746_a,put,2,
func_148747_b,get,2,
func_148757_b,getId,2,Gets the integer ID we use to identify the given object.
